cell_name,frxn_cell.type_BEC_DDC,frxn_cell.type_BEC_normal,frxn_cell.type_Dendritic cell.Fetal_liver,frxn_cell.type_Erythroblast_Hbb_bs high.Embryonic_Mesenchyme,frxn_cell.type_Erythroblast_Klf1 high.Fetal_liver,frxn_cell.type_Erythroid Cell.Embryonic_Mesenchyme,frxn_cell.type_Ganglion cell_Mapt high.Embryonic_Mesenchyme,frxn_cell.type_Hepatocyte_DDC,frxn_cell.type_Hepatocyte_normal,frxn_cell.type_Macrophage.Embryonic_Mesenchyme,frxn_cell.type_MEF.Trophoblast_Stem_Cell,frxn_cell.type_Muscle.Embryonic_Mesenchyme,frxn_cell.type_Neuron_Igfbpl1 high.Embryonic_Mesenchyme,frxn_cell.type_Neutrophil_Elane high.Fetal_liver,frxn_cell.type_Stem and progenitor cell.Fetal_liver,frxn_cell.type_Stromal Cell_Agtr2 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cnmd high.Embryonic_Mesenchyme,frxn_cell.type_Stromal cell_Cxcl12 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cxcl14 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_fabp7 high.Embryonic_Mesenchyme,Lagrangian,Error
Cell_475,-1.85212847912957e-18,-8.5660135626762e-18,-1.85132811977028e-17,1.73472347597681e-18,1.80200271617905e-17,0.643289221894952,5.90348048465548e-18,-1.64130941533987e-17,5.5575452895293e-18,3.63060113183473e-18,-4.99262116682477e-18,1.76270718572591e-18,-7.12836212894255e-17,-3.31178970315812e-17,-5.35157715287078e-17,9.4176674515173e-17,-9.45050906521248e-17,3.12877955992932e-17,-1.94975586099046e-16,2.30370142743313e-17,0,741.000750167394
Cell_476,-1.19893604134689e-18,1.43625795111608e-18,-3.50740586999005e-17,0.0210482208308809,-3.41433373013993e-17,0.686768550699588,1.07897880183898e-18,-2.19050450514074e-17,1.4541158043767e-18,-1.49677465764812e-17,0,-6.49833522160106e-17,-3.77697055529334e-18,-4.03214726125616e-17,-4.98841600069514e-17,-2.59773999080635e-18,7.02877203807559e-17,9.05455114496667e-17,-1.82997141119179e-16,3.26723663286397e-17,0,821.414609041285
Cell_477,2.68925234494059e-17,1.35696407372003e-18,-2.89873366459321e-17,2.22231996585282e-17,-2.85847661394915e-17,0.679933385173419,-2.79305789864906e-17,0.00358559613183495,0,8.10116218828952e-19,-1.87458373417448e-19,-9.6781564983453e-17,-3.59480084187889e-18,4.21357605963709e-17,-1.03215006910342e-17,1.43404199713356e-16,0,-1.14756175523304e-17,-1.09196581622277e-16,-1.01584016030976e-16,0,815.647126004262
Cell_478,-1.23021110096706e-17,0,1.15994485745706e-16,-8.62175026623271e-18,-1.49330483428635e-17,0.631403731632537,6.85207063017248e-17,3.9706539791104e-19,9.30585308648918e-18,5.1195334649777e-17,3.86582560541872e-17,8.64771415741344e-18,-2.742860337227e-16,-4.07147560912064e-17,-3.46781433107581e-17,7.11158248567756e-18,-3.67552262460215e-17,1.20977577499494e-18,-2.77555756156289e-17,-7.38838879583342e-17,0,758.586210957882
Cell_479,2.33862121616021e-17,5.38624015447212e-19,9.01720961241824e-18,-1.9139064205578e-17,2.71724309562852e-18,0.608291445616598,-1.35247656236289e-17,0,1.4305662366046e-16,0,2.81772101571014e-17,1.30309012601379e-17,1.13147780494146e-16,5.44181414134934e-17,2.29044926131752e-16,-2.01246031562534e-16,3.56532748842023e-17,4.00997954986876e-17,-1.29023425047417e-16,2.0050839542806e-18,0,744.64646615332
Cell_480,4.01739742856239e-17,0,1.13433061355033e-17,0.11824916351895,-7.25670815012406e-17,0.519662493943943,2.69985706342144e-17,-2.07575896495681e-19,5.64939937524991e-18,9.50083231138419e-18,1.6644221526258e-18,-1.08599340095915e-16,-7.60197001431305e-17,-4.47630260209741e-17,1.68874002695155e-16,-1.45827672255362e-17,9.59169277034879e-17,-4.874339113771e-16,1.64782265818255e-16,1.21625676978453e-16,0,737.009316054677
Cell_481,8.87981610021127e-18,5.54569592214679e-18,-7.28995815784958e-18,-1.46412846085664e-17,-4.17694118869901e-17,0.726288691807494,1.53712796842023e-18,-1.97066498852885e-19,0,-9.5727477680426e-19,-1.25084315384784e-17,-3.08066695655193e-17,6.64258861653396e-17,-2.06128757755824e-18,3.89508845183442e-18,-7.81000524327817e-18,-1.15564265059633e-17,4.58808341071479e-18,-7.41129793137292e-17,8.11232692676476e-18,0,854.385245035418
Cell_482,1.36446271592326e-18,1.72974509965726e-18,-1.88366740160258e-17,0,-7.53504184964141e-17,0.637211067304592,1.17175129084268e-16,-3.51337164233021e-17,4.96925586340998e-19,-3.96639655200599e-17,-1.59045639237479e-17,3.37013826538788e-17,3.93770923852431e-18,-8.61855682705081e-17,0,1.99413973549632e-17,-7.74344761368316e-17,2.5987003770171e-17,0,-1.92347934967927e-17,0,768.533592978368
Cell_483,0,-8.452979295058e-19,-5.72273028467204e-18,0,-3.51034391016501e-17,0.648655708023921,8.60977409120026e-17,1.13759208391971e-17,-6.2523897534887e-18,7.49617159688103e-18,-1.28919172127346e-17,-6.57285033565794e-17,-1.38093906081172e-18,-1.29930120277632e-17,-1.58072905609898e-17,-1.19032852815084e-16,-7.09399192128668e-17,2.6674485098564e-17,-3.85115373885474e-17,5.66689055070986e-17,0,826.14049283715
Cell_484,2.99875387415857e-19,-8.59981361919543e-19,-2.60865975141301e-17,5.6970367350108e-18,-1.28431484536535e-17,0.641849956517443,4.3771072905268e-18,-1.73472347597681e-18,1.89813626024648e-18,4.49077046566221e-18,-6.4023443854476e-18,-3.66334867820857e-17,-5.76135014662613e-18,-2.40990109102706e-17,-2.48169066787068e-17,-3.99695562218536e-17,-1.48116298092365e-16,3.91542993026238e-17,2.47651775902284e-17,2.21080449004369e-17,0,806.215013488974
Cell_485,1.69881968900184e-17,-5.56208051324084e-18,1.42800206906545e-18,9.05836503299685e-18,-1.38621606265765e-17,0.626555173664261,8.19194880718135e-17,0,6.09378881287971e-17,5.956518697911e-17,0,-1.12016741110463e-16,-4.35882358975928e-17,3.63853403165578e-17,8.13272506281977e-17,6.46160576026124e-17,1.63904206895577e-16,-1.46859100131843e-16,1.39919562123114e-17,-1.06945904465591e-16,0,769.117573721569
Cell_486,-8.73569316459526e-18,4.54549228220759e-19,-1.45792670704117e-17,1.68090561749605e-17,-2.40314219162131e-17,0.560881355036675,-3.70549193352726e-17,-1.2038268155522e-19,-2.78673287862149e-17,6.85799307954874e-18,-8.26995571886812e-19,3.25151045991317e-17,2.18742742066049e-17,9.20186047526116e-18,6.64079351795694e-18,0,0.134278899467543,1.44519382563222e-17,-2.50370342529284e-17,-4.21567593649875e-18,0,867.487079521451
Cell_487,-4.68346000336355e-18,1.13700275558283e-18,3.47440519608889e-17,2.59209941756058e-17,4.32894970275713e-17,0.43296325945537,-6.9970820481825e-17,-9.2194804015505e-19,3.14370808823935e-17,-3.71421837087588e-19,0.0982162949750938,1.09204186250855e-18,6.52745027420284e-18,7.58092620610644e-18,6.24518421632615e-17,0.0238255669898016,0,0.165620527660191,1.1311303203388e-17,3.95836546505995e-17,0,918.352095351462
Cell_488,-9.59839668413771e-18,0,-8.4963456507692e-17,-2.49990472395293e-17,-1.5060028705709e-17,0.635258161949039,3.10166431767615e-17,3.02432690275585e-17,1.45090211847791e-17,-2.34217742626964e-17,0.0241825672136648,-1.15801935199486e-17,-7.28432390534288e-18,5.19329069411411e-17,4.36578748661071e-18,8.57277740318253e-17,9.7365307440522e-17,1.38712383048995e-17,-9.91660619983055e-17,-6.83813565874828e-17,0,792.503391118827
Cell_489,2.92126896581228e-18,9.78121366990951e-18,6.43156384960469e-18,2.80956133677834e-17,1.66909293447206e-17,0.632010854350868,-1.59981119552103e-16,-3.15503301697734e-17,0,2.46298830146698e-17,4.85155874303121e-17,1.80323678417354e-16,9.41627589174882e-17,-2.63912174253031e-18,-1.3724829615027e-16,-1.20361140359095e-16,-3.79492548683712e-17,-3.93020119191847e-17,0,-2.72971346333306e-17,0,789.238778130766
Cell_490,2.07554550304449e-18,0.0069893613875818,3.79191465760855e-17,-1.7852509960046e-18,-3.54126879404204e-17,0.599561239773355,-3.48946873857521e-18,8.02966763956196e-19,-2.30328721029249e-18,-1.83192720677552e-17,0,0.0437478143358915,-8.54544648389841e-19,4.04464529171322e-17,1.22937643058883e-16,3.23329002242936e-17,0.0605337654146176,5.59321939293062e-17,0,2.77555756156289e-17,0,885.994608016609
Cell_491,0,-1.90295417730801e-18,-6.32579274130496e-17,-8.96497756465426e-18,-7.59564597274988e-17,0.615311584115081,2.23733404312499e-17,0.00684342678179193,-3.32131488761057e-17,-1.41647263664383e-18,-1.94861455782992e-17,-4.34662190046883e-17,-1.09463391061387e-17,-2.00671351936579e-17,8.0289570219351e-17,1.64446358015418e-16,6.1025509815738e-17,-1.97399507807776e-16,6.80878752910259e-17,-3.6684414497654e-17,0,758.608025127892
Cell_492,1.70720081784803e-17,7.40762355550133e-19,8.16937931037024e-17,0,1.18758235380399e-16,0.616397786392164,7.98444097752749e-17,0,-8.72588969376994e-18,4.61675214412201e-18,1.10908200589825e-17,-9.73353176287293e-17,1.51153534094853e-17,-7.56903981967607e-17,1.08897994415649e-16,-2.9659090369167e-17,5.67478837573509e-17,-5.1853842762233e-17,-9.24969392599605e-18,-8.64268442341406e-17,0,751.526484566159
Cell_493,7.49818641633082e-18,-1.2300686750227e-18,-1.38417520798702e-16,0,-3.89900678514632e-17,0.627974389057974,6.58289879447601e-17,0,-4.01508285241569e-17,-5.00019348245599e-18,-1.59445217212349e-17,-1.03948768275287e-16,1.68174862467294e-16,1.82667650742117e-18,-7.1461829260057e-17,7.47598690753759e-17,2.06246294462863e-17,2.92574910842155e-17,2.38297895012132e-16,-7.14131413211003e-18,0,769.278519379593
Cell_494,6.21294601094794e-20,0.00120268653858548,3.59403711663957e-18,4.07943791861851e-18,-2.78766113162903e-17,0.592685684603399,-6.00280508777321e-17,-6.66838405779727e-18,0,-1.29044920503051e-17,7.39127736128466e-19,1.27875427782859e-16,-3.36474793851751e-17,-1.47239010330148e-18,-1.37611625626556e-16,-3.9723609251689e-17,5.6903823074733e-17,-2.0923122721936e-17,0,4.37784290982192e-17,0,732.517495071312
Cell_495,0,-1.96485807600638e-19,-9.39883184223388e-18,-1.06867474214764e-17,3.67769006728738e-18,0.623801042219421,-4.27597684833314e-17,2.7040777342186e-17,-3.39737459657648e-19,0.0349006279901888,1.16076499792065e-17,1.18929074117931e-17,1.19835212685886e-17,-1.31837376258009e-17,-8.38697898767516e-17,8.83553533239768e-17,-1.0564387654075e-16,-7.87614041135233e-17,2.31920885131822e-17,4.65074974666616e-17,0,813.268849168154
Cell_496,-2.72925527523591e-17,3.13977340846677e-18,3.14661768457219e-18,0,2.72993718186389e-17,0.461991660881884,0.0145695328932894,-8.56307420922571e-18,3.2243504335876e-17,1.69791146342492e-17,-1.08385210018114e-17,-7.19388589821214e-17,0.0563446644627188,-2.51224986008407e-18,1.93751458047324e-17,-2.55086781260747e-17,-1.4076662364622e-17,-1.43862491193974e-17,-1.73723876443088e-17,-2.09978313253332e-17,0,758.426278083006
Cell_497,2.86383776040558e-19,8.67123712107452e-19,8.38472287807695e-17,0.0608877123592951,4.12531261903233e-17,0.455445480580658,-6.51605793183442e-17,0,1.97488375045287e-18,3.39346587600576e-18,-6.65299261958791e-19,-5.60683263960473e-17,5.06166818177133e-17,-1.81388470972628e-18,-1.17041538994608e-18,4.73597901337078e-18,-3.86951682448544e-18,-5.76830182140324e-17,-1.84350591160066e-17,6.14933183486667e-17,0,718.6291635313
Cell_498,0.00318211530553875,9.62381645926297e-18,3.47019386618226e-17,-2.89142704107937e-19,5.77404612524241e-18,0.537171416483951,1.4667815049087e-17,3.17233735697881e-18,-6.46830232490507e-18,6.56190080941925e-19,0,0.00206208619503185,3.65508091785681e-18,5.58425487621374e-17,1.66530382042748e-17,1.10928085208859e-17,-4.68288111280353e-18,-1.24591710514724e-17,0.0191430800769615,2.46619211605715e-17,0,756.463614524468
Cell_499,-2.36087025784941e-18,-2.79501176609836e-19,-9.35672769320311e-19,-1.22466446862792e-17,1.93987661324047e-17,0.369636033353651,1.33799076765526e-17,-2.76445224868305e-19,0.0610384465591644,0.0950100521054573,1.61010238976825e-18,-4.04651561904953e-18,0.0211009929061169,1.59951787652498e-17,-7.73692468110695e-18,-1.39470621970445e-17,-4.55430175675693e-17,6.6364776082701e-17,-3.25329360113502e-17,-8.67361737988404e-19,0,794.992807987759
Cell_500,1.21012059293086e-17,8.24455585340532e-19,-1.01371127637666e-17,5.37799596272793e-17,-2.4062918944766e-17,0.556889743113055,5.5077460071503e-17,2.41402230407747e-18,0,0,-1.53462738742371e-18,6.19574971200017e-17,-8.64604422756073e-18,1.09318349440207e-17,8.44275923291806e-17,4.86281481372388e-19,1.55135714484251e-17,-1.21589529432553e-17,3.38144156485723e-17,-4.48597200633932e-17,0,714.426639598179
Cell_501,0.0296126916731246,-9.96121379508115e-19,4.45673497922365e-17,-5.0022441065435e-18,-9.87596317330035e-18,0.479259413233162,-3.14581060838959e-17,7.92426654745795e-20,0,-3.67984792179303e-18,-9.07640288389919e-18,1.55162598267436e-17,-2.39805787664915e-18,-5.60348248542776e-18,2.20525011927182e-17,-3.60573590349387e-17,2.90740206039848e-18,0.0531883286358969,2.11471104236768e-17,7.76722058804653e-17,0,796.258637555547
Cell_502,2.92348486165482e-17,0,2.284739395677e-16,-3.09430692196689e-18,-5.90540298405905e-18,0.50280317796961,6.24668109372716e-18,0.0091736265100192,0.00914224374931027,1.26884894972366e-18,-5.88600158802952e-17,-8.00074454487748e-17,-2.01673302573276e-17,-1.35701533277062e-16,5.8151695554526e-17,1.10567230107839e-16,1.1716141875682e-16,-1.72104002358529e-16,1.40976572108821e-17,-1.70893158611669e-17,0,725.080126955356
Cell_503,6.45859689709678e-20,-7.64940069623825e-19,-5.45708246891815e-18,-2.98279565143624e-18,-1.12304597685788e-17,0.378650821604602,0.0654779474090012,5.92268358417829e-17,-1.0842021724855e-19,-2.77156668233795e-18,-1.10817389537505e-17,-2.2360453426678e-17,0.0358684640130062,1.51284546558363e-17,-1.64422290276865e-17,2.14173978956555e-17,8.9317379403251e-18,-3.7313109871823e-17,7.2965883809094e-17,0.0405722122427019,0,764.294911707869
Cell_504,0.00811968787325128,0,-1.50988605967576e-17,5.96433379973364e-20,1.48872358584233e-17,0.390121906313066,2.2783907620358e-17,1.40151688893408e-18,1.58162868868037e-18,0.0358111875103136,0.0201031292651469,-1.8051286556518e-18,2.19284463118286e-17,9.61359948909138e-19,-1.32793227051598e-17,0.0401133109953891,3.96099136422806e-17,6.59482144848035e-18,6.87679100614662e-18,6.58916770308053e-17,0,726.21908293341
Cell_505,2.74380144451557e-18,-3.59066481657913e-21,-9.58458202596321e-18,1.31402658628993e-17,-2.80361159217336e-17,0.463597628858745,4.26059932807113e-18,7.43783739118923e-19,3.04181725577804e-19,3.8781817896093e-18,4.59078343498817e-18,4.44717166742411e-18,-9.844483032845e-18,-4.81270589640808e-18,-4.22993005042577e-17,0.0051215219239493,0.0838686050711311,6.1251911620048e-17,0,9.59551340779314e-18,0,789.377640315896
Cell_506,2.32143532142953e-17,-4.80942367302718e-18,3.25181651439086e-17,-5.55242689342116e-17,0.0053470155106878,0.513220866878561,0.0175205038376107,1.18419298546393e-18,1.03918879389224e-17,0.016548628844501,1.65729776881777e-17,1.64801717795172e-17,-7.44852634296534e-18,2.53185013150255e-17,3.66407148321613e-17,1.52879964218597e-17,0.00430107806150253,-3.9866789564644e-19,3.94018766606919e-17,0,0,814.00673199358
Cell_507,0,6.39582040609906e-18,1.20287497389662e-17,-3.65602073611233e-19,4.39615432888881e-18,0.366175815746696,0.0534260054389902,2.34345870425576e-19,2.25695097250134e-17,3.6185732109401e-17,4.68635070762943e-18,-3.30402754849188e-17,0.0587190778187123,-1.04171210354421e-17,2.65458448243117e-18,2.28797450690811e-18,0.0664693713465196,2.38670375839475e-17,-4.79178851705969e-17,4.64551167483974e-19,0,766.662776329489
Cell_508,4.37477018786962e-18,0.000461270522129346,-5.86689137362557e-17,7.42951128710978e-20,-6.20332824343683e-18,0.502750463427259,-2.09859775811303e-17,-1.9407364014759e-18,0.00451758125021512,0,1.11742403428703e-18,4.68794399141713e-19,5.66780747517666e-18,3.40055190838897e-18,3.44798460697979e-17,1.160519580744e-18,-4.9408932110878e-18,-2.22204136951952e-17,-1.37079865712689e-17,9.10408411042687e-18,0,723.39685059101
Cell_509,0,1.01025211679811e-17,9.92821931015986e-18,6.44346603463893e-18,7.07779631638425e-17,0.328603200626593,-3.65650823048338e-17,-8.49517235251721e-18,2.31996154080749e-17,0.0615464632265378,0.0324651886963041,4.37969430454712e-17,0.115005813504591,-1.16658922264471e-18,-1.55711460274248e-16,0.0262826769152145,-1.37395341504553e-16,-4.59779040380118e-17,-1.37791337235033e-17,1.00860255898063e-16,0,782.892850809183
Cell_510,0,1.62488867133126e-17,2.08460374686871e-17,0.077015206776499,3.82199453289076e-17,0.355305376033449,6.27045443416564e-18,-2.17428638288515e-17,0,8.6801675020353e-19,0.107259658448928,0.034145368668191,2.83590291179978e-19,8.23885302636408e-18,3.80512596030345e-17,1.7945386371282e-17,1.90920872498129e-17,6.24393214292222e-17,-9.5819594165223e-18,3.4626978053576e-17,0,772.088778377023
Cell_511,-3.2176994313888e-18,8.14819381598063e-18,-4.33230050121068e-17,0.00802692462433588,3.94687995773079e-17,0.511128158172464,-1.54334448831613e-17,1.00885285666671e-16,-2.24337344855784e-18,0,2.05528181447899e-19,1.70797732852042e-17,-2.01168732916302e-17,3.99112263276703e-17,-9.97254836482554e-17,-2.95319061456216e-17,-5.4809004947661e-18,-2.26979207139836e-17,-2.3644930472195e-17,1.97134121933479e-17,0,730.20408529971
Cell_512,-4.3602737138166e-17,8.48334214099072e-18,2.13309053391985e-18,-5.39972911622112e-19,-1.41430414619637e-16,0.393173019941431,0.0212737008215565,0,1.58100464856155e-17,0.0124454124139199,-7.76701099018724e-18,-2.66544125437546e-18,0.149782449589047,3.81667073590846e-17,-4.17307312431424e-18,2.09578786100218e-17,3.0083007696499e-17,2.43935164659152e-17,-2.45365594551563e-19,-1.83386926737669e-18,0,826.098630559774
Cell_513,-4.24816327470752e-18,2.89590113717614e-18,-1.17971118112129e-17,-9.65177793391727e-19,5.22395320680753e-17,0.530374569213637,1.90110349921987e-17,0,5.01680237438725e-18,3.07678294317103e-17,3.37751591906888e-18,-8.59450809978516e-17,-7.72447047814327e-19,-2.28482457054677e-17,-4.47564849973779e-18,-2.81625294827802e-17,5.59741671774646e-18,5.67538109974754e-17,-1.36430543643157e-16,1.69249725550469e-18,0,734.173324330877
Cell_514,-7.20171999083536e-18,8.7398436555076e-19,3.91280742572196e-18,-1.94343065809938e-17,-3.33281460246467e-17,0.526135657516879,-1.45666633890862e-17,6.27684658160138e-17,0.0345256034194673,0,-1.95016594691677e-17,9.10762656680308e-17,2.16777360478331e-17,-5.33095207529727e-17,3.51791590960249e-17,7.52971180393542e-18,-1.27083094168017e-16,-3.5692955837766e-17,-9.45156697812516e-17,-1.09997793039085e-17,0,746.528643077683
Cell_515,1.24521845124882e-17,2.69955513479358e-18,-4.4561619763386e-17,-4.46563177433039e-18,-8.66522715833379e-18,0.554958863203134,3.53385984619151e-17,0,3.76455734853255e-18,-9.06242927976652e-18,-6.02324557051554e-17,-2.48710687201465e-18,-6.76468378251492e-18,-3.83684320978296e-17,-9.36007639438472e-18,2.68359212337108e-17,-2.74432547745434e-17,9.26178778205889e-19,-2.45765945501538e-17,-2.3653729022454e-17,0,756.439588547215
Cell_516,6.44486270415601e-18,-1.56424718109122e-17,5.45148639910224e-17,0.00503621556715843,7.65777003269732e-17,0.503645901892181,-1.30917041936245e-17,-5.64576344034097e-19,-1.00584961556378e-17,0,0.0404738814641813,-1.19536326280512e-17,2.15777696059546e-17,-4.46380211794066e-20,-5.30669964568787e-17,1.59779877745052e-17,0.000950827808360377,-4.39197104068939e-18,2.94032662398641e-18,-4.68699253456459e-19,0,770.752975831813
Cell_517,5.88877399564393e-18,-7.2015922142941e-19,6.19383721264194e-17,-1.63906556429834e-17,1.70273134350109e-17,0.488212676135428,-1.40341153246111e-18,-2.16840434497101e-19,-1.280199763602e-19,0.0185420954409347,-2.67916513449957e-18,2.73397990626322e-18,0.0667356679505076,2.96719477368853e-17,-1.85301229457976e-17,-1.41280804583507e-18,-1.08415879242305e-16,3.44879157747414e-17,1.2443587823799e-17,8.97235618211629e-17,0,805.267208272121
Cell_518,0,-6.25758583851082e-20,-1.61515277284871e-17,-1.41769380948802e-17,1.03504479751739e-18,0.549961261099076,7.67927116216869e-17,2.01507979914019e-18,1.76517024760302e-19,3.41956151304351e-17,2.04979496257969e-17,-4.03838158872355e-17,1.59498678318215e-17,2.44968227387771e-17,-1.42484175203501e-16,-7.15146177846906e-18,-3.38537895037139e-17,2.62148605343722e-17,-2.99361543456563e-17,-6.86881619824747e-17,0,748.912719943171
Cell_519,-4.59179264649348e-19,0,-1.87032553623939e-18,3.69501278323551e-17,3.06039457297405e-18,0.553369899061715,-4.04937483588368e-17,-6.63305326746329e-18,-3.26342390984704e-18,1.02501720624114e-17,-9.43828676740481e-19,2.34975571993341e-18,1.20930368860803e-18,1.20592500753209e-16,-1.12447946583247e-17,-6.44914130993924e-18,6.27163525898872e-18,0,-1.30515559279531e-16,2.42119117825874e-17,0,744.906905613243
Cell_520,-8.67361737988404e-19,0.0104938994892576,-4.9114898132835e-17,3.44366858785492e-19,-3.79235258391823e-17,0.474228523860407,2.17951818408282e-17,6.42090075444805e-18,3.81483151073856e-17,0.0665420386053893,2.53535167930134e-18,0.0826954825846033,-4.95884797447579e-17,1.25114139451312e-18,-3.98751941128374e-18,-5.50367510631861e-17,-2.92003011224602e-17,0,-5.12072409272193e-18,-7.18775444006512e-17,0,808.890408236943
Cell_521,-3.0482155345542e-17,1.88526136024973e-18,2.00631943278396e-18,2.63187872480851e-17,4.8786054972633e-18,0.487391669349992,3.74668792753732e-17,4.1153858832469e-18,5.44496140846895e-20,0.0528132432083075,-2.06778120870589e-18,-7.55186957490883e-17,0.0368512549953949,7.91824595600786e-18,-2.35609037833587e-17,-1.16362640784989e-16,5.26984151924247e-17,4.28453843012714e-17,1.11834049810216e-17,0,0,783.993282029101
